336,11,3
337,5,3
338,10,4
339,12,4
340,5,1
341,6,3
342,3,0
343,11,5
344,6,2
345,4,0
346,8,1
347,7,4
348,7,3
349,4,2
350,6,2
351,6,4
352,5,3
353,3,1
354,5,3
355,11,8
356,4,1
357,4,1
358,3,2
359,5,2
360,5,3
361,2,0
362,7,5
363,5,5
364,7,4
365,3,0
366,6,2
367,7,3
368,6,4
369,3,0
370,11,6
371,7,4
372,7,2
373,4,2
374,5,2
375,8,5
376,6,4
377,4,0
378,3,2
379,7,5
380,2,0
381,4,2
382,2,0
383,8,5
384,9,2
385,5,0
386,3,0
387,5,5
388,5,4
389,6,0
390,9,4
391,5,3
392,6,5
393,2,2
394,6,4
395,3,2
396,3,2
397,2,0
398,4,2
399,4,3
400,5,2
401,5,0
402,8,5
403,6,3
404,4,2
405,5,2
406,4,3
407,5,3
408,7,4
409,5,1
410,5,1
411,4,4
412,2,1
413,5,2
414,2,1
415,2,2
416,4,1
417,2,0
418,4,2
419,10,9
420,5,4
421,5,4
422,4,2
423,6,4
424,6,4
425,3,1
426,3,1
427,11,9
428,7,4
429,5,3
430,3,1
431,9,6
432,4,2
433,5,0
434,5,2
435,11,10
436,1,1
437,5,2
438,5,4
439,4,3
440,6,5
441,3,2
442,2,1
443,4,2
444,4,3
445,1,1
446,2,2
447,6,5
448,2,1
449,1,0
450,4,2
451,2,1
453,5,2
454,4,3
455,4,1
456,2,1
457,1,0
458,4,2
459,6,3
460,1,1
461,2,1
462,4,2
463,8,6
464,7,5
465,1,0
466,5,1
467,4,1
468,3,2
469,1,0
470,7,3
471,7,7
472,2,2
473,2,1
474,4,4
475,9,6
476,3,3
477,4,0
478,7,3
479,3,2
480,8,4
481,1,0
482,3,1
483,5,4
484,1,1
485,2,2
486,4,2
487,6,5
488,4,1
489,2,0
490,2,1
491,6,2
492,5,2
493,6,1
494,1,1
495,6,5
496,4,2
497,3,2
498,3,1
499,2,1
500,1,1
501,5,3
502,2,2
503,5,4
504,6,4
506,4,1
508,1,0
510,3,1
511,7,6
512,1,0
513,2,2
514,4,4
515,4,3
516,2,0
518,1,1
519,2,1
520,2,1
521,3,0
522,2,1
523,4,3
524,1,1
525,2,1
526,3,1
527,4,2
528,1,0
529,3,1
530,2,1
531,2,2
532,3,0
533,2,0
534,3,3
537,4,1
538,3,3
539,4,1
541,1,0
542,3,3
543,4,3
545,1,0
546,2,0
547,3,2
548,1,1
549,2,2
550,4,2
551,3,3
552,1,1
553,2,1
554,4,1
555,4,4
557,1,0
558,1,0
559,2,1
561,1,1
562,2,1
563,5,3
565,1,1
566,3,2
567,4,1
568,1,1
569,1,0
570,3,2
571,4,2
573,2,1
574,4,1
575,2,2
576,1,0
577,1,0
578,2,1
579,1,1
580,1,1
581,2,0
582,1,1
583,1,1
584,3,2
586,3,1
589,2,0
590,4,2
591,1,0
593,1,0
594,3,2
595,2,1
596,1,0
597,4,0
598,4,1
599,2,0
601,3,2
602,2,1
604,1,0
605,2,2
607,1,1
608,1,0
609,5,2
610,3,3
611,3,1
612,3,2
613,2,1
614,4,3
615,4,2
616,1,0
617,1,0
618,2,1
619,1,0
620,3,0
621,2,0
624,1,0
625,2,1
626,4,3
627,1,1
628,2,0
629,4,0
630,4,2
631,4,3
632,2,0
634,1,0
635,5,1
636,1,0
637,3,1
638,5,2
639,2,2
640,3,0
641,3,1
642,2,0
643,1,0
645,3,0
646,2,2
647,2,0
648,1,0
649,1,0
650,2,1
651,1,0
653,2,0
654,2,0
655,1,0
656,2,0
657,1,0
658,1,0
659,5,4
660,1,0
661,5,2
663,1,0
664,2,0
665,1,0
666,2,0
668,2,0
669,2,1
670,3,1
671,4,0
672,1,0
673,3,0
674,1,0
675,2,0
676,1,0
678,4,2
679,1,0
681,1,1
682,3,1
683,2,1
684,4,2
686,2,1
689,1,1
690,2,0
692,4,0
693,2,0
694,1,1
696,3,1
697,1,1
698,1,1
700,2,0
702,1,0
703,2,0
704,2,0
706,2,0
708,3,1
709,2,1
710,1,0
711,1,0
712,1,0
714,1,1
715,1,0
717,1,0
718,2,1
719,2,1
721,2,1
722,1,1
723,1,0
724,3,1
725,1,0
728,5,0
734,2,2
735,4,0
737,1,0
738,1,0
743,1,0
744,1,0
745,1,0
746,1,0
747,1,0
748,1,0
749,3,1
750,1,1
752,1,0
753,1,0
754,3,3
756,3,0
758,1,0
759,2,0
761,1,1
763,1,0
765,2,0
766,1,1
768,3,0
769,2,2
770,1,0
771,2,0
772,1,0
773,2,0
774,3,2
776,1,0
778,1,1
780,2,0
782,1,1
783,1,0
784,1,0
785,2,0
786,3,2
787,1,0
788,2,0
789,2,1
794,1,0
796,1,0
798,1,0
800,1,0
803,3,0
805,1,1
806,1,0
808,1,0
816,1,0
817,3,0
818,4,3
822,1,1
823,1,0
824,1,0
825,1,1
828,2,0
829,2,0
831,3,0
834,2,1
835,1,0
836,1,0
838,1,1
839,1,0
840,1,0
841,4,2
842,2,1
846,1,1
847,1,0
848,3,0
849,1,1
851,1,0
852,1,0
855,1,0
856,2,0
857,1,1
858,1,0
859,3,0
860,2,0
861,2,1
863,1,0
865,1,0
867,1,0
870,5,2
871,1,0
872,1,0
875,2,0
877,1,0
880,1,0
881,3,1
882,3,2
885,1,0
886,2,0
889,2,0
890,1,0
892,1,0
893,1,0
894,1,0
896,1,0
898,1,0
900,1,1
902,4,2
909,1,0
910,1,0
911,1,0
912,1,0
913,1,0
915,1,1
919,2,0
921,2,1
922,3,0
924,1,0
925,3,1
926,2,1
930,1,0
931,1,0
933,1,0
934,1,0
936,1,0
938,1,0
939,1,0
941,1,0
942,1,0
945,1,0
946,2,0
947,1,0
948,1,0
949,1,0
950,1,0
951,1,0
953,1,0
954,3,2
955,1,0
956,3,0
958,4,0
959,2,0
960,2,0
963,2,0
965,1,1
966,1,0
970,1,1
972,1,0
974,1,0
976,1,0
977,1,0
978,2,0
979,1,1
980,1,0
984,3,1
986,1,0
987,1,0
988,1,0
989,1,1
991,1,0
992,2,0
994,2,1
995,1,0
996,1,0
998,2,0
1000,1,0
1001,1,1
1002,2,1
1003,1,0
1005,1,1
1006,2,0
1009,1,0
1010,4,1
1013,1,1
1015,2,0
1016,1,0
1017,2,0
1018,1,0
1022,1,0
1023,1,0
1024,1,0
1025,4,1
1027,1,0
1030,1,0
1032,1,0
1036,1,0
1040,2,0
1043,1,0
1045,2,1
1046,1,1
1051,2,0
1053,1,0
1055,1,0
1057,1,0
1063,1,0
1067,2,0
1068,1,0
1070,1,0
1071,1,0
1075,1,0
1076,1,0
1077,1,1
1078,1,0
1082,1,0
1083,1,0
1090,1,0
1095,1,0
1096,1,0
1097,1,0
1098,1,0
1100,2,0
1103,1,1
1104,1,0
1108,1,0
1113,1,0
1120,1,0
1124,1,0
1129,4,1
1130,1,0
1131,2,0
1132,2,0
1136,1,0
1137,2,1
1140,1,0
1143,1,0
1144,2,0
1147,1,0
1149,1,0
1150,1,0
1156,2,0
1157,3,1
1158,1,1
1160,1,1
1161,2,0
1165,1,0
1167,1,0
1171,1,0
1173,1,0
1174,1,0
1179,1,0
1180,1,0
1183,1,0
1184,1,0
1186,2,0
1187,1,0
1192,1,0
1193,2,0
1198,1,0
1199,1,0
1200,1,0
1202,1,0
1203,1,0
1205,1,0
1206,1,0
1207,1,0
1208,1,0
1210,1,0
1217,1,0
1218,2,0
1227,2,0
1228,1,0
1232,1,0
1235,1,0
1238,1,0
1245,1,0
1246,2,0
1247,1,0
1248,1,1
1250,1,0
1252,1,0
1255,1,0
1257,1,0
1258,2,0
1259,2,0
1260,1,0
1268,1,0
1269,1,0
1270,1,0
1271,1,0
1272,1,0
1278,1,0
1280,1,1
1283,2,0
1285,2,0
1291,1,0
1296,1,0
1299,1,0
1300,1,0
1303,1,0
1305,2,0
1306,1,0
1311,1,0
1313,1,0
1315,1,0
1316,1,0
1321,2,0
1325,1,0
1326,1,0
1333,1,0
1344,2,1
1345,2,0
1350,1,1
1354,1,0
1355,1,0
1360,1,0
1361,1,0
1366,2,0
1367,1,0
1369,1,0
1370,2,0
1373,1,0
1375,2,0
1381,1,0
1383,1,0
1389,1,0
1390,2,0
1394,1,0
1396,1,0
1400,1,0
1401,1,0
1404,1,0
1405,1,0
1410,1,0
1412,1,0
1415,2,0
1416,1,1
1418,2,0
1422,1,0
1424,2,0
1425,3,1
1426,1,0
1427,1,0
1436,2,0
1438,1,0
1440,1,0
1441,1,0
1442,1,0
1444,1,1
1448,1,0
1453,1,0
1455,1,1
1464,1,0
1466,2,0
1467,1,0
1468,2,0
1473,1,0
1480,1,0
1484,1,0
1485,1,0
1487,1,0
1494,1,0
1498,1,0
1499,1,0
1503,1,0
1504,1,0
1506,2,0
1512,1,0
1513,1,0
1520,1,0
1523,1,0
1526,1,1
1529,2,0
1534,1,0
1536,1,0
1540,1,0
1543,1,0
1547,1,0
1549,1,0
1555,1,0
1558,1,0
1561,1,0
1566,1,0
1573,1,0
1577,1,1
1580,2,0
1582,1,0
1591,1,0
1598,1,0
1603,1,0
1604,1,0
1606,2,0
1609,2,0
1617,1,0
1621,1,0
1629,1,0
1632,1,0
1634,1,0
1639,1,0
1642,1,0
1647,1,0
1661,2,0
1663,1,0
1664,1,0
1666,1,0
1668,1,0
1669,1,0
1671,2,1
1678,1,0
1682,1,0
1688,1,0
1691,1,0
1701,2,0
1707,1,0
1708,1,0
1714,1,0
1716,1,0
1729,1,0
1730,1,0
1733,1,0
1737,2,0
1738,2,0
1740,1,0
1741,1,0
1743,1,0
1745,1,0
1751,1,0
1752,1,0
1754,1,0
1756,1,0
1757,1,0
1774,1,0
1776,1,0
1780,1,0
1781,1,0
1784,1,0
1786,1,0
1792,1,0
1801,1,0
1809,1,0
1811,1,0
1813,1,0
1818,1,0
1823,1,0
1827,1,0
1829,1,0
1832,1,0
1837,1,0
1849,1,0
1854,1,0
1855,1,0
1856,1,0
1857,1,0
1859,1,0
1860,2,0
1864,1,0
1871,1,0
1873,1,0
1883,2,0
1890,1,0
1897,2,0
1901,1,0
1902,1,0
1905,1,0
1909,1,0
1913,1,0
1921,2,0
1922,1,0
1938,1,0
1942,1,0
1943,2,0
1947,1,0
1949,1,0
1958,1,0
1962,1,0
1971,1,0
1975,1,0
1996,1,0
1997,1,0
2001,1,0
2003,2,0
2031,1,0
2032,1,0
2035,1,0
2044,1,0
2051,1,1
2052,1,0
2056,1,0
2057,1,0
2059,1,0
2062,1,1
2065,2,0
2067,1,0
2072,1,0
2073,1,0
2079,2,0
2086,1,0
2106,1,0
2107,1,0
2121,1,0
2125,1,0
2129,1,0
2145,1,0
2146,1,0
2148,1,0
2150,2,0
2151,1,0
2155,1,0
2157,1,0
2162,1,0
2167,1,0
2169,1,0
2180,1,0
2182,1,0
2187,1,0
2191,1,0
2194,2,0
2199,1,0
2202,1,0
2205,1,0
2206,1,0
2218,1,0
2226,1,0
2228,1,0
2229,1,0
2230,1,0
2232,1,0
2233,1,0
2234,1,0
2242,2,0
2244,1,0
2245,1,0
2247,1,0
2251,1,0
2254,1,0
2256,1,1
2260,1,0
2262,1,1
2269,1,0
2270,1,0
2278,1,0
2279,1,0
2281,1,0
2285,2,0
2286,1,0
2287,1,0
2292,1,0
2302,1,0
2316,1,0
2318,1,0
2319,1,0
2331,1,0
2334,1,0
2338,1,0
2359,1,0
2362,1,0
2364,1,0
2366,1,0
2377,2,0
2389,1,0
2390,1,0
2391,1,0
2393,1,0
2400,1,0
2404,1,0
2412,1,0
2418,1,0
2422,2,0
2434,2,0
2435,1,0
2437,2,0
2448,2,0
2456,1,0
2458,1,0
2467,1,0
2473,1,0
2482,1,0
2488,1,0
2489,2,0
2492,1,0
2498,1,0
2501,1,0
2502,1,0
2504,1,0
2506,1,0
2507,1,0
2509,1,0
2510,1,0
2512,1,0
2514,1,0
2521,1,0
2524,1,0
2525,1,0
2531,1,0
2534,1,0
2540,1,1
2543,1,0
2548,1,0
2549,2,0
2554,1,0
2564,1,0
2567,1,0
2583,1,0
2584,1,0
2585,1,0
2590,1,0
2606,1,0
2608,1,0
2612,1,0
2616,1,0
2619,1,0
2625,1,0
2637,2,0
2641,2,0
2643,1,0
2644,1,0
2649,1,0
2653,1,0
2656,1,0
2657,1,0
2658,2,0
2660,1,0
2662,1,0
2666,1,0
2668,1,0
2669,1,0
2673,1,0
2686,2,0
2689,1,0
2691,1,0
2694,1,0
2699,1,0
2702,1,0
2707,1,0
2709,1,0
2711,1,0
2714,1,0
2723,1,0
2725,1,0
2731,1,0
2736,1,0
2741,1,0
2743,1,0
2745,1,0
2748,2,0
2760,1,0
2763,1,0
2774,1,0
2782,1,0
2785,1,0
2787,1,0
2797,1,0
2800,1,0
2802,1,0
2817,1,0
2822,1,0
2823,1,0
2828,1,0
2832,1,0
2835,1,0
2836,1,0
2844,1,0
2856,1,0
2859,1,0
2867,1,0
2873,1,0
2876,4,0
2890,2,0
2894,1,0
2896,1,0
2899,2,0
2901,1,0
2909,1,0
2912,1,0
2913,1,0
2917,1,0
2918,1,0
2929,2,0
2931,1,0
2937,1,0
2939,1,0
2944,1,0
2945,1,0
2947,1,0
2951,1,0
2954,1,0
2959,1,0
2974,1,0
2991,1,0
2996,1,0
3003,1,0
3005,1,0
3008,2,0
3010,1,0
3016,1,0
3022,1,0
3027,1,0
3029,1,0
3031,1,0
3032,1,0
3039,2,0
3045,1,0
3056,1,0
3058,1,0
3066,1,0
3069,1,0
3077,1,0
3080,2,0
3088,2,0
3097,1,0
3099,1,0
3111,3,0
3116,1,0
3119,1,0
3121,1,0
3123,1,0
3124,1,0
3125,1,0
3126,2,0
3132,2,0
3142,1,0
3168,1,0
3171,1,0
3173,1,0
3178,1,0
3179,1,0
3181,1,0
3201,1,0
3202,1,0
3211,2,0
3224,1,0
3228,1,0
3229,1,0
3231,1,0
3251,1,0
3268,1,0
3273,2,0
3288,1,0
3289,1,0
3294,1,0
3302,1,0
3314,1,0
3316,1,0
3319,1,0
3325,1,0
3340,1,0
3346,1,0
3354,1,0
3355,2,0
3364,1,0
3366,1,0
3375,2,0
3385,1,0
3386,1,0
3390,1,0
3393,1,0
3404,1,0
3411,1,0
3416,2,0
3427,1,0
3444,1,0
3448,1,0
3459,1,0
3460,1,0
3462,1,0
3466,1,0
3485,1,0
3486,2,0
3487,1,0
3489,1,0
3492,1,0
3494,1,0
3498,1,0
3502,1,0
3504,1,0
3507,1,0
3514,1,0
3537,1,0
3538,1,0
3541,1,0
3544,1,0
3552,1,0
3554,1,0
3572,1,0
3577,1,0
3588,1,0
3595,1,0
3596,1,0
3597,1,0
3598,1,0
3601,1,0
3611,1,0
3616,1,0
3626,2,0
3630,1,0
3632,1,0
3638,1,0
3646,1,0
3650,1,0
3654,2,0
3655,1,0
3657,1,0
3659,1,0
3662,1,0
3667,1,0
3671,1,0
3676,1,0
3682,1,0
3685,1,0
3701,1,0
3708,1,0
3714,1,0
3718,1,0
3720,1,0
3732,1,0
3740,1,0
3745,1,0
3750,2,0
3755,1,0
3756,1,0
3773,1,0
3782,1,0
3786,1,0
3790,1,0
3792,1,0
3811,1,0
3816,1,0
3817,1,0
3820,1,0
3821,1,0
3831,1,0
3832,1,1
3833,1,0
3834,1,0
3853,1,0
3855,2,0
3864,1,0
3878,1,0
3879,1,0
3883,2,0
3891,2,0
3901,1,0
3912,1,0
3929,1,0
3939,1,0
3940,1,0
3950,1,0
3955,1,0
3958,1,0
3966,1,0
3968,1,0
3971,1,0
3972,1,0
3977,1,0
3986,1,0
3995,1,0
3999,1,0
4004,1,0
4007,1,0
4010,1,0
4011,1,0
4017,1,0
4018,1,0
4025,1,0
4033,2,0
4035,1,0
4036,1,0
4043,2,0
4058,1,0
4075,1,0
4078,1,0
4081,1,0
4083,1,0
4086,1,0
4089,1,0
4129,1,0
4130,1,0
4140,1,0
4168,1,0
4193,1,1
4200,2,0
4201,1,0
4203,1,0
4204,1,0
4208,1,0
4209,1,0
4215,2,0
4217,1,0
4227,1,0
4234,1,0
4235,1,0
4255,1,0
4258,1,0
4263,1,0
4286,1,0
4306,2,0
4311,1,0
4318,1,0
4321,1,0
4334,1,0
4341,1,0
4342,1,0
4343,1,0
4355,1,0
4356,1,0
4357,1,0
4369,1,0
4382,1,0
4389,2,0
4399,2,0
4411,1,0
4414,1,0
4420,1,0
4424,1,0
4437,1,0
4440,1,0
4455,1,0
4462,1,0
4464,1,0
4478,1,0
4480,1,0
4482,2,0
4483,2,0
4496,1,0
4498,1,0
4501,1,0
4508,1,0
4520,1,0
4529,1,0
4530,1,0
4544,1,0
4548,1,0
4570,1,0
4574,1,0
4581,1,0
4582,1,0
4584,1,0
4603,1,0
4610,1,0
4611,1,0
4619,1,0
4628,1,0
4633,1,0
4659,1,0
4662,1,0
4683,1,0
4696,1,0
4707,1,0
4719,1,0
4723,1,0
4734,1,0
4744,1,0
4745,1,0
4759,1,0
4765,1,0
4775,1,0
4778,1,0
4788,2,0
4789,1,0
4795,1,0
4817,1,0
4831,1,0
4840,1,0
4848,1,0
4850,1,0
4857,1,0
4863,1,0
4870,1,0
4871,1,0
4872,2,0
4876,1,0
4892,1,0
4901,1,0
4917,1,0
4925,1,0
4927,1,0
4928,1,0
4930,1,0
4936,1,0
4944,1,0
4946,1,0
4961,1,0
4978,1,0
4981,1,0
4991,1,0
4993,1,0
4997,2,0
5000,1,0
5008,1,0
5009,1,0
5035,2,0
5053,1,0
5063,1,0
5068,1,0
5073,1,0
5110,1,0
5116,1,0
5123,1,0
5125,1,0
5150,1,0
5155,2,0
5187,2,0
5190,1,0
5192,1,0
5200,1,0
5205,1,0
5215,1,0
5225,2,0
5234,1,0
5238,1,0
5241,1,0
5255,1,0
5259,1,0
5265,1,0
5320,1,0
5325,1,0
5330,1,0
5341,1,0
5346,1,0
5362,1,0
5369,1,0
5370,1,0
5375,1,0
5383,1,0
5388,1,0
5409,1,0
5447,1,0
5456,1,0
5459,3,0
5502,1,0
5555,1,0
5557,1,0
5566,1,0
5573,1,0
5596,1,0
5599,1,0
5605,1,0
5611,1,0
5614,1,0
5617,1,0
5639,1,0
5667,1,0
5671,1,0
5680,2,0
5688,1,0
5691,1,0
5716,1,0
5731,1,0
5735,1,0
5738,1,0
5741,1,0
5746,1,0
5758,1,0
5761,2,0
5762,1,0
5763,1,0
5824,1,0
5837,1,0
5839,1,0
5840,1,0
5842,1,0
5844,1,0
5846,1,0
5855,1,0
5858,1,0
5866,1,0
5871,1,0
5879,1,0
5885,1,0
5888,1,0
5891,1,0
5899,1,0
5941,1,0
5942,1,0
5950,1,0
5957,1,0
5989,1,0
6001,1,0
6016,1,0
6019,1,0
6038,1,0
6042,1,0
6074,1,0
6106,1,0
6108,1,0
6110,1,0
6122,1,0
6131,1,0
6142,1,0
6160,1,0
6171,1,0
6176,1,0
6180,1,0
6189,1,0
6190,1,0
6213,1,0
6214,1,0
6222,1,0
6232,1,0
6239,1,0
6243,1,0
6244,1,0
6253,1,0
6266,1,0
6280,1,0
6282,1,0
6288,1,0
6289,1,0
6305,1,0
6314,1,0
6328,1,0
6337,1,0
6377,1,0
6386,1,0
6405,1,0
6414,1,0
6421,1,0
6432,1,0
6435,1,0
6448,1,0
6495,1,0
6506,1,0
6509,1,0
6519,1,0
6543,1,0
6551,1,0
6564,1,0
6580,1,0
6590,1,0
6622,1,0
6627,1,0
6648,1,0
6680,1,0
6691,1,0
6696,1,0
6703,1,0
6705,1,0
6707,1,0
6709,1,0
6733,1,0
6768,2,0
6780,1,0
6783,1,0
6802,1,0
6806,2,0
6817,1,0
6822,1,0
6826,1,0
6850,1,0
6872,1,0
6876,1,0
6898,1,0
6915,2,0
6929,1,0
6932,1,0
6940,1,0
6943,1,0
6988,1,0
7006,1,0
7021,1,0
7024,1,0
7060,1,0
7064,1,0
7082,2,0
7083,1,0
7100,1,0
7102,1,0
7177,1,0
7225,1,0
7263,1,0
7274,1,0
7303,1,0
7304,1,0
7313,1,0
7327,2,0
7333,1,0
7375,1,0
7377,1,0
7383,1,0
7394,1,0
7420,1,0
7429,1,0
7431,1,0
7432,1,0
7454,1,0
7458,1,0
7468,1,0
7475,1,0
7494,1,0
7563,1,0
7567,1,0
7573,1,0
7581,1,0
7610,1,0
7617,1,0
7620,1,0
7647,1,0
7667,1,0
7676,1,0
7678,1,0
7733,1,0
7759,1,0
7764,1,0
7783,2,0
7853,1,0
7870,1,0
7877,1,0
7879,1,0
7884,1,0
7903,1,0
7920,1,0
7927,1,0
7964,2,0
7966,1,0
7973,1,0
7983,1,0
7993,1,0
8010,1,0
8016,1,0
8038,1,0
8072,1,0
8080,1,0
8083,1,0
8110,1,0
8127,1,0
8132,1,0
8161,1,0
8171,1,0
8173,2,0
8181,1,0
8242,1,0
8269,2,0
8299,1,0
8309,1,0
8329,1,0
8339,1,0
8351,1,0
8361,1,0
8377,1,0
8401,1,0
8421,1,0
8504,1,0
8514,1,0
8556,1,0
8568,1,0
8584,1,0
8637,1,0
8638,1,0
8662,1,0
8742,1,0
8747,1,0
8753,1,0
8775,1,0
8782,1,0
8804,1,0
8816,1,0
8823,1,0
8833,1,0
8836,1,0
8848,1,0
8877,1,0
8908,1,0
8944,1,0
8948,1,0
9005,1,0
9046,1,0
9108,1,0
9111,1,0
9122,1,0
9153,2,0
9161,1,0
9168,1,0
9196,1,0
9204,1,0
9282,1,0
9307,1,0
9310,1,0
9338,1,0
9346,1,0
9351,1,0
9377,1,0
9387,1,0
9410,1,0
9459,1,0
9467,1,0
9482,1,0
9497,1,0
9645,1,0
9663,1,0
9670,1,0
9680,1,0
9729,1,0
9822,1,0
9837,1,0
9873,1,0
9889,1,0
9917,1,0
9936,1,0
9977,1,0
9985,1,0
10018,1,0
10045,1,0
10051,1,0
10064,1,0
10155,1,0
10236,1,1
10242,1,0
10248,1,0
10323,1,0
10352,1,0
10415,1,0
10420,1,0
10479,1,0
10481,1,0
10509,1,0
10616,1,0
10638,2,0
10656,1,0
10731,1,0
10828,1,0
10833,1,0
10858,1,0
10875,1,0
10890,1,0
10943,1,0
11000,1,0
11014,1,0
11053,1,0
11057,1,0
11135,1,0
11145,1,0
11166,1,1
11174,1,0
11189,1,0
11229,1,0
11290,1,0
11293,1,0
11349,1,0
11373,1,0
11390,1,0
11427,1,0
11438,1,0
11468,1,0
11608,1,0
11614,1,0
11648,1,0
11650,1,0
11674,1,0
11696,1,0
11727,1,0
11780,1,0
11783,1,0
11814,1,0
11868,1,0
11880,1,0
11899,1,0
11900,1,0
11942,1,0
11943,1,0
11957,1,0
11981,1,0
12169,1,0
12174,1,0
12262,1,0
12332,1,0
12338,1,0
12367,1,0
12384,1,0
12393,1,0
12482,1,0
12483,1,0
12495,1,0
12551,1,0
12600,1,0
12615,1,0
12641,1,0
12673,1,0
12685,1,0
12696,1,0
12699,1,0
12734,1,0
12779,1,0
12783,1,0
12808,1,0
12844,1,0
12864,1,0
12876,1,0
12910,1,0
12966,1,0
13014,1,0
13146,1,0
13218,1,0
13236,1,0
13291,1,0
13295,1,0
13340,1,0
13388,1,0
13471,1,0
13493,1,0
13582,1,0
13648,1,0
13670,1,0
13674,1,0
13696,1,0
13718,1,0
13723,1,0
13800,1,0
13812,1,0
13867,1,0
13883,1,0
13906,1,0
13923,1,0
13924,1,0
14080,1,0
14103,1,0
14122,1,0
14146,1,0
14263,1,0
14278,1,0
14291,1,0
14442,1,0
14466,1,0
14613,1,0
14710,1,0
14740,1,0
14869,2,0
14897,1,0
14927,1,0
14930,1,0
15007,1,0
15037,1,0
15149,1,0
15284,1,0
15425,1,0
15427,1,0
15510,1,0
15548,1,0
15674,1,0
15748,1,0
15749,1,0
15846,1,0
15870,1,0
15922,1,0
15980,1,0
16014,1,0
16225,1,0
16357,1,0
16449,1,0
16478,1,0
16524,1,0
16554,1,0
16564,1,0
